time,open,high,low,close,volume
2025-09-15 18:00:00+00:00,24275.44000,24278.94000,24262.19000,24270.44000,5330.00000
2025-09-15 18:15:00+00:00,24270.19000,24273.44000,24252.94000,24253.07000,4924.00000
2025-09-15 18:30:00+00:00,24252.94000,24268.19000,24234.82000,24240.44000,5490.00000
2025-09-15 18:45:00+00:00,24240.69000,24262.07000,24240.44000,24259.94000,5336.00000
2025-09-15 19:00:00+00:00,24260.19000,24266.69000,24251.44000,24259.69000,4945.00000
2025-09-15 19:15:00+00:00,24259.44000,24266.07000,24250.44000,24262.19000,4948.00000
2025-09-15 19:30:00+00:00,24261.94000,24273.44000,24257.69000,24266.69000,5230.00000
2025-09-15 19:45:00+00:00,24264.94000,24303.52000,24254.32000,24299.89000,7158.00000
2025-09-15 20:00:00+00:00,24300.02000,24300.02000,24274.77000,24276.39000,4056.00000
2025-09-15 20:15:00+00:00,24275.64000,24286.39000,24275.14000,24278.39000,1492.00000
2025-09-15 20:30:00+00:00,24278.64000,24290.39000,24278.14000,24289.64000,1254.00000
2025-09-15 20:45:00+00:00,24289.89000,24292.14000,24286.02000,24286.02000,1694.00000
2025-09-15 22:00:00+00:00,24282.79000,24287.29000,24276.79000,24282.91000,2028.00000
2025-09-15 22:15:00+00:00,24283.04000,24286.91000,24278.29000,24280.16000,1154.00000
2025-09-15 22:30:00+00:00,24280.41000,24283.41000,24276.54000,24282.91000,994.00000
2025-09-15 22:45:00+00:00,24282.79000,24284.16000,24276.41000,24280.54000,780.00000
2025-09-15 23:00:00+00:00,24280.66000,24284.04000,24278.29000,24280.54000,624.00000
2025-09-15 23:15:00+00:00,24280.66000,24299.16000,24280.66000,24295.79000,1328.00000
2025-09-15 23:30:00+00:00,24295.66000,24296.29000,24289.79000,24292.16000,936.00000
2025-09-15 23:45:00+00:00,24292.04000,24297.16000,24287.54000,24296.41000,1062.00000
2025-09-16 00:00:00+00:00,24296.66000,24296.79000,24288.29000,24290.04000,1950.00000
2025-09-16 00:15:00+00:00,24289.79000,24292.04000,24284.66000,24285.79000,1696.00000
2025-09-16 00:30:00+00:00,24286.16000,24291.16000,24276.79000,24290.41000,1786.00000
2025-09-16 00:45:00+00:00,24290.54000,24295.79000,24287.04000,24294.54000,1338.00000
2025-09-16 01:00:00+00:00,24294.66000,24305.16000,24291.54000,24301.16000,1776.00000
2025-09-16 01:15:00+00:00,24301.04000,24303.16000,24298.54000,24298.79000,1266.00000
2025-09-16 01:30:00+00:00,24298.66000,24311.04000,24298.66000,24310.04000,1590.00000
2025-09-16 01:45:00+00:00,24310.41000,24311.91000,24303.04000,24305.91000,1604.00000
2025-09-16 02:00:00+00:00,24306.16000,24310.66000,24303.54000,24310.16000,1350.00000
2025-09-16 02:15:00+00:00,24310.04000,24315.16000,24309.91000,24314.91000,1228.00000
2025-09-16 02:30:00+00:00,24315.16000,24332.79000,24314.79000,24322.29000,1834.00000
2025-09-16 02:45:00+00:00,24322.66000,24323.54000,24317.66000,24320.79000,1032.00000
2025-09-16 03:00:00+00:00,24321.16000,24328.41000,24319.66000,24326.29000,1142.00000
2025-09-16 03:15:00+00:00,24326.16000,24330.04000,24323.54000,24329.04000,958.00000
2025-09-16 03:30:00+00:00,24328.79000,24335.91000,24327.66000,24331.29000,1262.00000
2025-09-16 03:45:00+00:00,24331.54000,24336.04000,24328.66000,24334.66000,1018.00000
2025-09-16 04:00:00+00:00,24334.54000,24335.04000,24326.29000,24326.79000,902.00000
2025-09-16 04:15:00+00:00,24326.91000,24334.29000,24326.91000,24330.79000,890.00000
2025-09-16 04:30:00+00:00,24330.66000,24334.54000,24327.16000,24331.91000,598.00000
2025-09-16 04:45:00+00:00,24332.04000,24332.29000,24327.16000,24330.16000,312.00000
2025-09-16 05:00:00+00:00,24329.91000,24342.54000,24327.04000,24339.66000,650.00000
2025-09-16 05:15:00+00:00,24339.41000,24340.91000,24331.66000,24338.91000,918.00000
2025-09-16 05:30:00+00:00,24339.16000,24341.54000,24333.79000,24340.04000,774.00000
2025-09-16 05:45:00+00:00,24339.66000,24351.79000,24336.04000,24344.66000,1082.00000
2025-09-16 06:00:00+00:00,24344.79000,24352.84000,24343.66000,24351.34000,1142.00000
2025-09-16 06:15:00+00:00,24351.46000,24352.71000,24341.96000,24343.59000,1102.00000
2025-09-16 06:30:00+00:00,24343.46000,24345.21000,24335.21000,24343.46000,1130.00000
2025-09-16 06:45:00+00:00,24343.34000,24343.34000,24335.21000,24337.71000,846.00000
2025-09-16 07:00:00+00:00,24338.21000,24353.84000,24332.09000,24349.71000,3110.00000
2025-09-16 07:15:00+00:00,24349.59000,24363.84000,24343.09000,24359.34000,3832.00000
2025-09-16 07:30:00+00:00,24359.09000,24365.84000,24353.96000,24358.84000,3174.00000
2025-09-16 07:45:00+00:00,24358.96000,24359.09000,24345.46000,24351.21000,2322.00000
2025-09-16 08:00:00+00:00,24350.84000,24384.21000,24350.84000,24383.09000,3818.00000
2025-09-16 08:15:00+00:00,24382.84000,24386.84000,24374.09000,24385.46000,2640.00000
2025-09-16 08:30:00+00:00,24385.59000,24386.84000,24375.59000,24384.59000,2158.00000
2025-09-16 08:45:00+00:00,24385.34000,24394.96000,24381.71000,24387.59000,2397.00000
2025-09-16 09:00:00+00:00,24387.34000,24393.21000,24384.59000,24384.96000,2133.00000
2025-09-16 09:15:00+00:00,24384.84000,24386.21000,24376.21000,24380.09000,1954.00000
2025-09-16 09:30:00+00:00,24379.84000,24380.21000,24364.21000,24369.34000,2139.00000
2025-09-16 09:45:00+00:00,24368.96000,24374.46000,24367.34000,24373.59000,1698.00000
2025-09-16 10:00:00+00:00,24373.34000,24373.84000,24364.71000,24369.09000,1816.00000
2025-09-16 10:15:00+00:00,24369.34000,24377.21000,24366.84000,24374.84000,1726.00000
2025-09-16 10:30:00+00:00,24375.09000,24375.84000,24366.09000,24367.59000,1788.00000
2025-09-16 10:45:00+00:00,24367.46000,24377.71000,24366.96000,24371.71000,1848.00000
2025-09-16 11:00:00+00:00,24372.21000,24372.34000,24362.59000,24367.34000,2512.00000
2025-09-16 11:15:00+00:00,24367.21000,24367.21000,24346.96000,24357.84000,2605.00000
2025-09-16 11:30:00+00:00,24357.71000,24361.34000,24345.96000,24348.84000,2412.00000
2025-09-16 11:45:00+00:00,24349.09000,24356.59000,24346.59000,24352.21000,2376.00000
2025-09-16 12:00:00+00:00,24353.34000,24354.09000,24336.34000,24345.59000,3016.00000
2025-09-16 12:15:00+00:00,24345.84000,24349.09000,24334.46000,24338.71000,2636.00000
2025-09-16 12:30:00+00:00,24338.09000,24355.34000,24333.34000,24347.59000,4204.00000
2025-09-16 12:45:00+00:00,24347.34000,24352.84000,24336.21000,24344.84000,3442.00000
